order_id,order_timestamp,delivered_timestamp,driver_id,restaurant_id,cust_id,delivery_region,discount_applied,discount_code,order_total,discount_pc,status
100666,2022-08-11 18:37:00,2022-08-11 19:10:00,131,182,1028,Dublin,False,No Discount,13.82,0.0,COMPLETED
100667,2022-08-12 18:19:00,2022-08-12 18:52:00,314,20,1233,Dublin,False,No Discount,20.31,0.0,COMPLETED
100668,2022-08-13 20:06:00,2022-08-13 20:39:00,336,317,1231,Dublin,False,No Discount,11.75,0.0,COMPLETED
100669,2022-08-13 20:33:00,2022-08-13 21:06:00,327,8,1216,Dublin,False,No Discount,35.85,0.0,COMPLETED
100670,2022-08-14 21:15:00,2022-08-14 21:48:00,195,4,1267,Dublin,False,No Discount,19.59,0.0,COMPLETED
100671,2022-08-15 18:35:00,2022-08-15 19:08:00,195,360,1105,Dublin,False,No Discount,29.51,0.0,COMPLETED
100672,2022-08-16 21:14:00,2022-08-16 21:47:00,313,84,1104,Dublin,False,No Discount,41.24,0.0,COMPLETED
100673,2022-08-16 21:45:00,2022-08-16 22:18:00,207,46,1337,Dublin,False,No Discount,14.66,0.0,COMPLETED
100674,2022-08-17 17:55:00,2022-08-17 18:28:00,254,9,1002,Dublin,False,No Discount,22.26,0.0,COMPLETED
100675,2022-08-17 18:16:00,2022-08-17 18:49:00,123,271,1283,Dublin,False,No Discount,23.93,0.0,COMPLETED
100676,2022-08-17 18:23:00,2022-08-17 18:56:00,287,50,1177,Dublin,False,No Discount,33.13,0.0,COMPLETED
100677,2022-08-17 19:11:00,2022-08-17 19:44:00,222,68,1204,Dublin,False,No Discount,32.59,0.0,COMPLETED
100678,2022-08-17 20:48:00,2022-08-17 21:21:00,336,271,1214,Dublin,False,No Discount,35.87,0.0,COMPLETED
100679,2022-08-18 17:10:00,2022-08-18 17:43:00,370,68,1010,Dublin,False,No Discount,28.73,0.0,COMPLETED
100680,2022-08-18 17:16:00,2022-08-18 17:49:00,224,86,1284,Dublin,False,No Discount,20.21,0.0,COMPLETED
100681,2022-08-18 17:24:00,2022-08-18 17:57:00,133,14,1268,Dublin,False,No Discount,20.48,0.0,COMPLETED
100682,2022-08-19 17:19:00,2022-08-19 17:52:00,172,351,1314,Dublin,False,No Discount,25.13,0.0,COMPLETED
100683,2022-08-19 19:51:00,2022-08-19 20:24:00,299,341,1308,Dublin,False,No Discount,27.15,0.0,COMPLETED
100684,2022-08-20 17:29:00,2022-08-20 18:02:00,87,360,1071,Dublin,False,No Discount,43.41,0.0,COMPLETED
100685,2022-08-21 20:00:00,2022-08-21 20:33:00,257,223,1125,Dublin,False,No Discount,22.26,0.0,COMPLETED
100686,2022-08-21 21:18:00,2022-08-21 21:51:00,351,183,1223,Dublin,False,No Discount,16.39,0.0,COMPLETED
100687,2022-08-22 17:44:00,2022-08-22 18:17:00,41,86,1134,Dublin,False,No Discount,39.83,0.0,COMPLETED
100688,2022-08-22 20:59:00,2022-08-22 21:32:00,279,165,1310,Dublin,False,No Discount,22.86,0.0,COMPLETED
100689,2022-08-23 20:01:00,2022-08-23 20:34:00,101,205,1049,Dublin,False,No Discount,29.93,0.0,COMPLETED
100690,2022-08-23 21:31:00,2022-08-23 22:04:00,66,47,1251,Dublin,False,No Discount,16.23,0.0,COMPLETED
100691,2022-08-24 17:14:00,2022-08-24 17:47:00,222,9,1031,Dublin,False,No Discount,45.69,0.0,COMPLETED
100692,2022-08-24 18:01:00,2022-08-24 18:34:00,401,97,1128,Dublin,False,No Discount,13.46,0.0,COMPLETED
100693,2022-08-24 21:01:00,2022-08-24 21:34:00,248,43,1220,Dublin,False,No Discount,30.96,0.0,COMPLETED
100694,2022-08-26 17:09:00,2022-08-26 17:42:00,84,48,1224,Dublin,False,No Discount,10.99,0.0,COMPLETED
100695,2022-08-26 17:52:00,2022-08-26 18:25:00,290,188,1356,Dublin,False,No Discount,14.65,0.0,COMPLETED
100696,2022-08-26 18:21:00,2022-08-26 18:54:00,264,316,1265,Dublin,False,No Discount,17.42,0.0,COMPLETED
100697,2022-08-26 19:02:00,2022-08-26 19:35:00,392,342,1225,Dublin,False,No Discount,20.63,0.0,COMPLETED
100698,2022-08-26 20:25:00,2022-08-26 20:58:00,156,48,1240,Dublin,False,No Discount,34.71,0.0,COMPLETED
100699,2022-08-27 17:19:00,2022-08-27 17:52:00,362,84,1008,Dublin,False,No Discount,9.6,0.0,COMPLETED
100700,2022-08-27 18:52:00,2022-08-27 19:25:00,362,205,1272,Dublin,False,No Discount,15.73,0.0,COMPLETED
100701,2022-08-27 19:07:00,2022-08-27 19:40:00,56,62,1035,Dublin,False,No Discount,17.91,0.0,COMPLETED
100702,2022-08-27 21:11:00,2022-08-27 21:44:00,66,6,1280,Dublin,False,No Discount,20.08,0.0,COMPLETED
100703,2022-08-27 23:05:00,2022-08-27 23:38:00,134,43,1185,Dublin,False,No Discount,31.45,0.0,COMPLETED
100704,2022-08-28 20:11:00,2022-08-28 20:44:00,154,107,1014,Dublin,False,No Discount,46.67,0.0,COMPLETED
100705,2022-08-28 20:52:00,2022-08-28 21:25:00,184,30,1233,Dublin,False,No Discount,16.82,0.0,COMPLETED
100706,2022-08-29 23:15:00,2022-08-29 23:48:00,154,7,1026,Dublin,False,No Discount,46.04,0.0,COMPLETED
100707,2022-08-30 18:53:00,2022-08-30 19:26:00,147,94,1100,Dublin,False,No Discount,29.65,0.0,COMPLETED
100708,2022-08-30 21:23:00,2022-08-30 21:56:00,275,98,1276,Dublin,False,No Discount,25.47,0.0,COMPLETED
100709,2022-09-03 18:27:00,2022-09-03 19:00:00,224,15,1334,Dublin,False,No Discount,28.29,0.0,COMPLETED
100710,2022-09-05 18:22:00,2022-09-05 18:55:00,344,2,1292,Dublin,False,No Discount,15.24,0.0,COMPLETED
100711,2022-09-05 21:38:00,2022-09-05 22:11:00,222,227,1075,Dublin,False,No Discount,29.33,0.0,COMPLETED
100712,2022-09-07 17:32:00,2022-09-07 18:05:00,154,19,1220,Dublin,False,No Discount,32.23,0.0,COMPLETED
100713,2022-09-09 16:45:00,2022-09-09 17:18:00,145,62,1083,Dublin,False,No Discount,29.82,0.0,COMPLETED
100714,2022-09-09 17:27:00,2022-09-09 18:00:00,84,205,1227,Dublin,False,No Discount,30.85,0.0,COMPLETED
100715,2022-09-09 17:43:00,2022-09-09 18:16:00,207,44,1262,Dublin,False,No Discount,9.67,0.0,COMPLETED
100716,2022-09-11 19:38:00,2022-09-11 20:11:00,259,107,1040,Dublin,False,No Discount,45.15,0.0,COMPLETED
100717,2022-09-19 21:44:00,2022-09-19 22:17:00,380,175,1122,Dublin,False,No Discount,25.47,0.0,COMPLETED
100718,2022-09-23 18:37:00,2022-09-23 19:10:00,154,114,1103,Dublin,False,No Discount,13.65,0.0,COMPLETED
100719,2022-09-27 18:57:00,2022-09-27 19:30:00,267,20,1269,Dublin,False,No Discount,13.58,0.0,COMPLETED
100720,2022-09-27 19:42:00,2022-09-27 20:15:00,366,20,1355,Dublin,False,No Discount,23.92,0.0,COMPLETED
100721,2022-09-28 17:12:00,2022-09-28 17:45:00,288,120,1247,Dublin,False,No Discount,32.05,0.0,COMPLETED
100722,2022-09-28 17:28:00,2022-09-28 18:01:00,76,352,1074,Dublin,False,No Discount,43.19,0.0,COMPLETED
100723,2022-09-29 20:58:00,2022-09-29 21:31:00,248,241,1047,Dublin,False,No Discount,15.86,0.0,COMPLETED
100724,2022-09-30 18:14:00,2022-09-30 18:47:00,184,214,1134,Dublin,False,No Discount,20.14,0.0,COMPLETED
100725,2022-10-01 17:19:00,2022-10-01 17:52:00,139,43,1265,Dublin,False,No Discount,15.24,0.0,COMPLETED
100726,2022-10-01 23:50:00,2022-10-02 00:23:00,147,68,1071,Dublin,False,No Discount,26.12,0.0,COMPLETED
100727,2022-10-04 18:23:00,2022-10-04 18:56:00,175,128,1041,Dublin,False,No Discount,45.15,0.0,COMPLETED
100728,2022-10-04 18:49:00,2022-10-04 19:22:00,98,62,1001,Dublin,False,No Discount,20.12,0.0,COMPLETED
100729,2022-10-05 20:08:00,2022-10-05 20:41:00,156,6,1223,Dublin,False,No Discount,17.91,0.0,COMPLETED
100730,2022-10-09 17:38:00,2022-10-09 18:11:00,286,21,1252,Dublin,False,No Discount,29.09,0.0,COMPLETED
100731,2022-10-14 18:23:00,2022-10-14 18:56:00,200,28,1167,Dublin,False,No Discount,38.35,0.0,COMPLETED
100732,2022-10-14 21:38:00,2022-10-14 22:11:00,277,114,1162,Dublin,False,No Discount,33.57,0.0,COMPLETED
100733,2022-10-14 21:48:00,2022-10-14 22:21:00,315,107,1229,Dublin,False,No Discount,35.31,0.0,COMPLETED
100734,2022-10-19 19:47:00,2022-10-19 20:20:00,360,109,1160,Dublin,False,No Discount,38.6,0.0,COMPLETED
100735,2022-10-19 20:42:00,2022-10-19 21:15:00,195,360,1227,Dublin,False,No Discount,20.46,0.0,COMPLETED
100736,2022-10-19 21:06:00,2022-10-19 21:39:00,48,53,1086,Dublin,False,No Discount,29.79,0.0,COMPLETED
100737,2022-10-20 21:42:00,2022-10-20 22:15:00,144,207,1032,Dublin,False,No Discount,30.2,0.0,COMPLETED
100738,2022-10-22 20:24:00,2022-10-22 20:57:00,327,107,1079,Dublin,False,No Discount,14.53,0.0,COMPLETED
100739,2022-10-22 21:18:00,2022-10-22 21:51:00,147,215,1285,Dublin,False,No Discount,28.24,0.0,COMPLETED
100740,2022-10-22 21:39:00,2022-10-22 22:12:00,195,16,1119,Dublin,False,No Discount,20.41,0.0,COMPLETED
100741,2022-10-23 17:40:00,2022-10-23 18:13:00,365,7,1019,Dublin,False,No Discount,30.41,0.0,COMPLETED
100742,2022-10-24 21:19:00,2022-10-24 21:52:00,154,10,1060,Dublin,False,No Discount,44.01,0.0,COMPLETED
100743,2022-10-26 23:51:00,2022-10-27 00:24:00,366,221,1011,Dublin,False,No Discount,24.16,0.0,COMPLETED
100744,2022-10-27 21:36:00,2022-10-27 22:09:00,379,38,1064,Dublin,False,No Discount,43.95,0.0,COMPLETED
100745,2022-10-30 18:47:00,2022-10-30 19:20:00,365,8,1357,Dublin,False,No Discount,22.31,0.0,COMPLETED
100746,2022-11-01 17:18:00,2022-11-01 17:52:00,286,6,1043,Galway,False,No Discount,45.1,0.0,COMPLETED
100747,2022-11-01 18:10:00,2022-11-01 18:44:00,215,9,1332,Galway,False,No Discount,12.89,0.0,COMPLETED
100748,2022-11-01 18:44:00,2022-11-01 19:18:00,288,6,1246,Galway,False,No Discount,34.22,0.0,COMPLETED
100749,2022-11-01 19:12:00,2022-11-01 19:46:00,319,14,1073,Galway,False,No Discount,43.25,0.0,COMPLETED
100750,2022-11-01 21:49:00,2022-11-01 22:23:00,248,87,1012,Kerry,False,No Discount,17.36,0.0,COMPLETED
100751,2022-11-01 22:44:00,2022-11-01 23:17:00,60,8,1296,Galway,False,No Discount,16.82,0.0,COMPLETED
100752,2022-11-02 18:20:00,2022-11-02 18:53:00,64,45,1326,Galway,False,No Discount,11.5,0.0,COMPLETED
100753,2022-11-02 19:15:00,2022-11-02 19:49:00,168,321,1016,Galway,False,No Discount,26.66,0.0,COMPLETED
100754,2022-11-02 21:32:00,2022-11-02 22:05:00,147,219,1179,Galway,False,No Discount,37.54,0.0,COMPLETED
100755,2022-11-03 18:19:00,2022-11-03 18:52:00,288,8,1159,Galway,False,No Discount,38.63,0.0,COMPLETED
100756,2022-11-03 18:41:00,2022-11-03 19:14:00,277,106,1198,Galway,False,No Discount,32.65,0.0,COMPLETED
100757,2022-11-03 18:50:00,2022-11-03 19:24:00,36,194,1010,Galway,False,No Discount,9.16,0.0,COMPLETED
100758,2022-11-03 19:47:00,2022-11-03 20:21:00,287,31,1345,Kerry,False,No Discount,30.47,0.0,COMPLETED
100759,2022-11-04 17:24:00,2022-11-04 17:58:00,348,20,1048,Galway,False,No Discount,20.08,0.0,COMPLETED
100760,2022-11-04 18:16:00,2022-11-04 18:49:00,267,8,1264,Galway,False,No Discount,25.03,0.0,COMPLETED
100761,2022-11-04 18:49:00,2022-11-04 19:23:00,228,179,1359,Kerry,False,No Discount,19.59,0.0,COMPLETED
100762,2022-11-04 18:59:00,2022-11-04 19:32:00,216,105,1192,Galway,False,No Discount,36.94,0.0,COMPLETED
100763,2022-11-04 19:50:00,2022-11-04 20:24:00,232,154,1006,Galway,False,No Discount,26.61,0.0,COMPLETED
100764,2022-11-04 20:27:00,2022-11-04 21:01:00,287,55,1109,Galway,False,No Discount,19.0,0.0,COMPLETED
100765,2022-11-04 21:40:00,2022-11-04 22:14:00,287,23,1182,Galway,False,No Discount,37.48,0.0,COMPLETED
100766,2022-11-04 23:18:00,2022-11-04 23:51:00,141,87,1328,Galway,False,No Discount,28.17,0.0,COMPLETED
100767,2022-11-05 18:34:00,2022-11-05 19:07:00,125,96,1005,Galway,False,No Discount,27.75,0.0,COMPLETED
100768,2022-11-05 18:51:00,2022-11-05 19:25:00,195,91,1028,Kerry,False,No Discount,45.92,0.0,COMPLETED
100769,2022-11-05 19:14:00,2022-11-05 19:48:00,84,53,1045,Galway,False,No Discount,14.72,0.0,COMPLETED
100770,2022-11-06 17:44:00,2022-11-06 18:18:00,215,53,1269,Kerry,False,No Discount,10.68,0.0,COMPLETED
100771,2022-11-07 17:26:00,2022-11-07 17:59:00,222,324,1096,Galway,False,No Discount,20.03,0.0,COMPLETED
100772,2022-11-08 18:01:00,2022-11-08 18:35:00,349,83,1059,Galway,False,No Discount,69.51,0.0,COMPLETED
100773,2022-11-08 19:39:00,2022-11-08 20:13:00,341,212,1263,Galway,False,No Discount,25.46,0.0,COMPLETED
100774,2022-11-08 23:35:00,2022-11-09 00:08:00,254,68,1053,Galway,False,No Discount,44.4,0.0,COMPLETED
100775,2022-11-09 16:42:00,2022-11-09 17:16:00,337,43,1037,Galway,False,No Discount,20.63,0.0,COMPLETED
100776,2022-11-09 17:28:00,2022-11-09 18:01:00,48,20,1026,Galway,False,No Discount,26.33,0.0,COMPLETED
100777,2022-11-09 17:44:00,2022-11-09 18:17:00,286,76,1065,Galway,False,No Discount,29.87,0.0,COMPLETED
100778,2022-11-09 18:02:00,2022-11-09 18:35:00,29,10,1275,Galway,False,No Discount,13.14,0.0,COMPLETED
100779,2022-11-09 18:16:00,2022-11-09 18:50:00,86,107,1238,Kerry,False,No Discount,34.76,0.0,COMPLETED
100780,2022-11-09 20:06:00,2022-11-09 20:39:00,229,10,1226,Galway,False,No Discount,20.28,0.0,COMPLETED
100781,2022-11-09 20:37:00,2022-11-09 21:11:00,273,211,1076,Galway,False,No Discount,42.98,0.0,COMPLETED
100782,2022-11-09 21:03:00,2022-11-09 21:37:00,97,7,1094,Galway,False,No Discount,41.89,0.0,COMPLETED
100783,2022-11-10 17:39:00,2022-11-10 18:12:00,265,91,1236,Galway,False,No Discount,32.1,0.0,COMPLETED
100784,2022-11-10 17:59:00,2022-11-10 18:33:00,36,340,1008,Kerry,False,No Discount,18.51,0.0,COMPLETED
100785,2022-11-10 20:09:00,2022-11-10 20:43:00,328,9,1005,Galway,False,No Discount,17.42,0.0,COMPLETED
100786,2022-11-10 21:17:00,2022-11-10 21:51:00,320,347,1086,Galway,False,No Discount,28.24,0.0,COMPLETED
100787,2022-11-10 22:22:00,2022-11-10 22:56:00,303,271,1034,Galway,False,No Discount,45.62,0.0,COMPLETED
100788,2022-11-11 17:32:00,2022-11-11 18:05:00,155,217,1095,Galway,False,No Discount,41.88,0.0,COMPLETED
100789,2022-11-11 20:51:00,2022-11-11 21:25:00,89,43,1013,Kerry,False,No Discount,16.28,0.0,COMPLETED
100790,2022-11-12 18:55:00,2022-11-12 19:28:00,41,104,1236,Galway,False,No Discount,30.7,0.0,COMPLETED
100791,2022-11-12 20:30:00,2022-11-12 21:04:00,354,8,1007,Galway,False,No Discount,19.0,0.0,COMPLETED
100792,2022-11-12 20:50:00,2022-11-12 21:24:00,290,201,1031,Galway,False,No Discount,28.38,0.0,COMPLETED
100793,2022-11-12 21:02:00,2022-11-12 21:36:00,195,107,1285,Galway,False,No Discount,28.73,0.0,COMPLETED
100794,2022-11-12 21:27:00,2022-11-12 22:01:00,267,66,1165,Galway,False,No Discount,38.46,0.0,COMPLETED
100795,2022-11-13 19:48:00,2022-11-13 20:22:00,112,3,1102,Galway,False,No Discount,41.29,0.0,COMPLETED
100796,2022-11-13 20:03:00,2022-11-13 20:36:00,56,12,1228,Galway,False,No Discount,22.8,0.0,COMPLETED
100797,2022-11-13 21:21:00,2022-11-13 21:55:00,276,6,1090,Galway,False,No Discount,22.26,0.0,COMPLETED
100798,2022-11-13 21:27:00,2022-11-13 22:01:00,334,170,1081,Galway,False,No Discount,28.38,0.0,COMPLETED
100799,2022-11-13 23:55:00,2022-11-14 00:28:00,144,48,1108,Galway,False,No Discount,41.18,0.0,COMPLETED
100800,2022-11-14 17:29:00,2022-11-14 18:02:00,299,212,1361,Dublin,False,No Discount,28.78,0.0,COMPLETED
100801,2022-11-14 17:57:00,2022-11-14 18:30:00,155,251,1156,Galway,False,No Discount,31.99,0.0,COMPLETED
100802,2022-11-14 18:44:00,2022-11-14 19:18:00,371,66,1001,Galway,False,No Discount,16.82,0.0,COMPLETED
100803,2022-11-14 18:59:00,2022-11-14 19:33:00,356,97,1331,Kerry,False,No Discount,15.1,0.0,COMPLETED
100804,2022-11-14 19:20:00,2022-11-14 19:54:00,125,107,1019,Galway,False,No Discount,16.55,0.0,COMPLETED
100805,2022-11-15 17:21:00,2022-11-15 17:55:00,299,76,1158,Galway,False,No Discount,31.94,0.0,COMPLETED
100806,2022-11-15 17:51:00,2022-11-15 18:25:00,249,201,1320,Galway,False,No Discount,15.99,0.0,COMPLETED
100807,2022-11-15 18:36:00,2022-11-15 19:10:00,168,270,1209,Galway,False,No Discount,30.98,0.0,COMPLETED
100808,2022-11-15 20:41:00,2022-11-15 21:14:00,229,68,1053,Galway,False,No Discount,21.17,0.0,COMPLETED
100809,2022-11-15 20:52:00,2022-11-15 21:26:00,166,8,1061,Kerry,False,No Discount,20.03,0.0,COMPLETED
100810,2022-11-15 23:11:00,2022-11-15 23:44:00,154,243,1189,Galway,False,No Discount,33.02,0.0,COMPLETED
100811,2022-11-16 17:41:00,2022-11-16 18:15:00,254,8,1013,Galway,False,No Discount,20.38,0.0,COMPLETED
100812,2022-11-16 17:52:00,2022-11-16 18:26:00,157,91,1250,Galway,False,No Discount,33.73,0.0,COMPLETED
100813,2022-11-16 17:52:00,2022-11-16 18:26:00,224,99,1010,Galway,False,No Discount,15.16,0.0,COMPLETED
100814,2022-11-16 17:58:00,2022-11-16 18:31:00,89,114,1046,Galway,False,No Discount,44.99,0.0,COMPLETED
100815,2022-11-17 17:57:00,2022-11-17 18:31:00,309,6,1353,Galway,False,No Discount,27.15,0.0,COMPLETED
100816,2022-11-17 18:10:00,2022-11-17 18:43:00,358,83,1268,Galway,False,No Discount,23.78,0.0,COMPLETED
100817,2022-11-17 18:26:00,2022-11-17 19:00:00,239,313,1227,Galway,False,No Discount,20.53,0.0,COMPLETED
100818,2022-11-17 18:35:00,2022-11-17 19:08:00,204,225,1069,Galway,False,No Discount,43.46,0.0,COMPLETED
100819,2022-11-17 21:19:00,2022-11-17 21:52:00,308,107,1222,Galway,False,No Discount,22.26,0.0,COMPLETED
100820,2022-11-18 18:38:00,2022-11-18 19:12:00,277,239,1058,Kerry,False,No Discount,26.66,0.0,COMPLETED
100821,2022-11-18 19:01:00,2022-11-18 19:35:00,229,353,1205,Galway,False,No Discount,31.01,0.0,COMPLETED
100822,2022-11-18 19:12:00,2022-11-18 19:46:00,184,214,1297,Galway,False,No Discount,20.14,0.0,COMPLETED
100823,2022-11-18 21:03:00,2022-11-18 21:37:00,249,175,1341,Galway,False,No Discount,12.38,0.0,COMPLETED
100824,2022-11-18 21:08:00,2022-11-18 21:41:00,97,29,1094,Galway,False,No Discount,14.91,0.0,COMPLETED
100825,2022-11-19 19:56:00,2022-11-19 20:29:00,380,272,1363,Galway,False,No Discount,27.2,0.0,COMPLETED
100826,2022-11-19 23:22:00,2022-11-19 23:55:00,29,9,1283,Galway,False,No Discount,11.98,0.0,COMPLETED
100827,2022-11-20 17:02:00,2022-11-20 17:36:00,273,8,1017,Galway,False,No Discount,21.66,0.0,COMPLETED
100828,2022-11-20 21:22:00,2022-11-20 21:56:00,160,139,1069,Galway,False,No Discount,17.96,0.0,COMPLETED
100829,2022-11-21 17:22:00,2022-11-21 17:56:00,36,303,1212,Kerry,False,No Discount,35.98,0.0,COMPLETED
100830,2022-11-21 18:52:00,2022-11-21 19:25:00,275,48,1064,Galway,False,No Discount,15.67,0.0,COMPLETED
100831,2022-11-21 20:18:00,2022-11-21 20:51:00,323,88,1271,Galway,False,No Discount,14.69,0.0,COMPLETED
100832,2022-11-21 20:52:00,2022-11-21 21:26:00,259,107,1313,Galway,False,No Discount,20.39,0.0,COMPLETED
100833,2022-11-22 18:16:00,2022-11-22 18:50:00,311,107,1267,Galway,False,No Discount,20.07,0.0,COMPLETED
100834,2022-11-22 20:22:00,2022-11-22 20:56:00,299,98,1072,Galway,False,No Discount,29.3,0.0,COMPLETED
100835,2022-11-23 17:56:00,2022-11-23 18:29:00,395,63,1036,Galway,False,No Discount,45.59,0.0,COMPLETED
100836,2022-11-23 18:33:00,2022-11-23 19:07:00,84,12,1266,Galway,False,No Discount,21.22,0.0,COMPLETED
100837,2022-11-23 19:54:00,2022-11-23 20:28:00,290,225,1329,Galway,False,No Discount,24.98,0.0,COMPLETED
100838,2022-11-23 19:59:00,2022-11-23 20:33:00,248,87,1020,Kerry,False,No Discount,30.41,0.0,COMPLETED
100839,2022-11-23 20:13:00,2022-11-23 20:47:00,227,135,1295,Kerry,False,No Discount,21.22,0.0,COMPLETED
100840,2022-11-23 20:26:00,2022-11-23 21:00:00,351,271,1297,Galway,False,No Discount,32.05,0.0,COMPLETED
100841,2022-11-23 20:44:00,2022-11-23 21:17:00,248,26,1133,Galway,False,No Discount,40.04,0.0,COMPLETED
100842,2022-11-23 22:25:00,2022-11-23 22:59:00,365,30,1228,Galway,False,No Discount,10.17,0.0,COMPLETED
100843,2022-11-24 17:34:00,2022-11-24 18:08:00,43,5,1023,Kerry,False,No Discount,25.03,0.0,COMPLETED
100844,2022-11-24 19:28:00,2022-11-24 20:02:00,366,114,1253,Kerry,False,No Discount,26.61,0.0,COMPLETED
100845,2022-11-24 22:24:00,2022-11-24 22:57:00,373,303,1163,Galway,False,No Discount,38.54,0.0,COMPLETED
100846,2022-11-26 17:14:00,2022-11-26 17:47:00,41,264,1124,Dublin,True,BLACKFRIDAY22,40.26,20.0,COMPLETED
100847,2022-11-26 17:43:00,2022-11-26 18:16:00,288,84,1090,Dublin,True,BLACKFRIDAY22,42.21,20.0,COMPLETED
100848,2022-11-26 17:54:00,2022-11-26 18:27:00,259,19,1104,Dublin,True,BLACKFRIDAY22,24.43,20.0,COMPLETED
100849,2022-11-26 17:58:00,2022-11-26 18:31:00,102,41,1092,Galway,False,No Discount,29.72,0.0,COMPLETED
100850,2022-11-26 18:22:00,2022-11-26 18:55:00,343,84,1228,Dublin,True,BLACKFRIDAY22,35.31,20.0,COMPLETED
100851,2022-11-26 18:22:00,2022-11-26 18:55:00,323,44,1217,Dublin,True,BLACKFRIDAY22,32.54,20.0,COMPLETED
100852,2022-11-26 18:22:00,2022-11-26 18:55:00,315,12,1107,Dublin,True,BLACKFRIDAY22,41.18,20.0,COMPLETED
100853,2022-11-26 18:22:00,2022-11-26 18:55:00,43,233,1027,Dublin,True,BLACKFRIDAY22,22.79,20.0,COMPLETED
100854,2022-11-26 18:52:00,2022-11-26 19:25:00,80,120,1067,Dublin,True,BLACKFRIDAY22,12.26,20.0,COMPLETED
100855,2022-11-26 18:54:00,2022-11-26 19:27:00,268,339,1323,Galway,False,No Discount,24.42,0.0,COMPLETED
100856,2022-11-26 19:03:00,2022-11-26 19:37:00,212,132,1089,Galway,False,No Discount,22.86,0.0,COMPLETED
100857,2022-11-26 19:34:00,2022-11-26 20:08:00,177,274,1004,Galway,False,No Discount,11.88,0.0,COMPLETED
100858,2022-11-26 19:49:00,2022-11-26 20:22:00,123,298,1030,Dublin,True,BLACKFRIDAY22,15.27,20.0,COMPLETED
100859,2022-11-26 20:07:00,2022-11-26 20:40:00,345,9,1322,Dublin,True,BLACKFRIDAY22,27.15,20.0,COMPLETED
100860,2022-11-26 20:09:00,2022-11-26 20:42:00,290,201,1164,Dublin,True,BLACKFRIDAY22,33.35,20.0,COMPLETED
100861,2022-11-26 20:09:00,2022-11-26 20:42:00,222,9,1127,Dublin,True,BLACKFRIDAY22,40.2,20.0,COMPLETED
100862,2022-11-26 20:09:00,2022-11-26 20:42:00,243,186,1050,Dublin,True,BLACKFRIDAY22,44.5,20.0,COMPLETED
100863,2022-11-26 20:09:00,2022-11-26 20:42:00,240,105,1011,Dublin,True,BLACKFRIDAY22,46.76,20.0,COMPLETED
100864,2022-11-26 20:20:00,2022-11-26 20:53:00,343,224,1057,Galway,False,No Discount,44.06,0.0,COMPLETED
100865,2022-11-26 20:21:00,2022-11-26 20:54:00,184,217,1025,Dublin,True,BLACKFRIDAY22,46.07,20.0,COMPLETED
100866,2022-11-26 20:44:00,2022-11-26 21:18:00,320,107,1346,Galway,False,No Discount,30.42,0.0,COMPLETED
100867,2022-11-26 20:48:00,2022-11-26 21:21:00,288,18,1082,Dublin,True,BLACKFRIDAY22,15.98,20.0,COMPLETED
100868,2022-11-26 20:48:00,2022-11-26 21:21:00,134,109,1054,Dublin,True,BLACKFRIDAY22,29.9,20.0,COMPLETED
100869,2022-11-26 20:52:00,2022-11-26 21:25:00,50,228,1103,Dublin,True,BLACKFRIDAY22,18.7,20.0,COMPLETED
100870,2022-11-26 20:59:00,2022-11-26 21:33:00,177,256,1033,Kerry,False,No Discount,45.68,0.0,COMPLETED
100871,2022-11-26 21:08:00,2022-11-26 21:41:00,166,105,1287,Galway,False,No Discount,19.0,0.0,COMPLETED
100872,2022-11-26 21:15:00,2022-11-26 21:49:00,275,114,1074,Galway,False,No Discount,17.36,0.0,COMPLETED
100873,2022-11-26 21:28:00,2022-11-26 22:02:00,246,62,1041,Galway,False,No Discount,25.52,0.0,COMPLETED
100874,2022-11-26 21:30:00,2022-11-26 22:03:00,29,97,1304,Galway,False,No Discount,20.84,0.0,COMPLETED
100875,2022-11-26 21:53:00,2022-11-26 22:26:00,249,190,1299,Dublin,True,BLACKFRIDAY22,20.63,20.0,COMPLETED
100876,2022-11-26 21:56:00,2022-11-26 22:29:00,215,3,1292,Dublin,True,BLACKFRIDAY22,16.33,20.0,COMPLETED
100877,2022-11-26 22:25:00,2022-11-26 22:58:00,114,221,1088,Dublin,True,BLACKFRIDAY22,11.38,20.0,COMPLETED
100878,2022-11-26 22:25:00,2022-11-26 22:58:00,49,41,1095,Dublin,True,BLACKFRIDAY22,20.63,20.0,COMPLETED
100879,2022-11-26 22:25:00,2022-11-26 22:58:00,264,158,1306,Dublin,True,BLACKFRIDAY22,16.55,20.0,COMPLETED
100880,2022-11-26 22:25:00,2022-11-26 22:58:00,156,97,1301,Dublin,True,BLACKFRIDAY22,25.96,20.0,COMPLETED
100881,2022-11-26 22:25:00,2022-11-26 22:58:00,304,195,1289,Dublin,True,BLACKFRIDAY22,20.38,20.0,COMPLETED
100882,2022-11-26 22:25:00,2022-11-26 22:58:00,402,9,1276,Dublin,True,BLACKFRIDAY22,13.2,20.0,COMPLETED
100883,2022-11-26 22:25:00,2022-11-26 22:58:00,60,101,1265,Dublin,True,BLACKFRIDAY22,17.42,20.0,COMPLETED
100884,2022-11-26 22:25:00,2022-11-26 22:58:00,349,104,1263,Dublin,True,BLACKFRIDAY22,12.82,20.0,COMPLETED
